COMMENT,arora_burma14_problem_size_14_nru_d_drunken_relative_2021_03_29__02_58_32_k_3__d_2_cache_sizes_4096_to_4096
SORT_BY,14
LABEL,nru_d_drunken_relative cache sizes=4096 to 4096 k=3 d=2
4096,4405
