problem_size 10 csize 20
problem_size 11 csize 71
problem_size 12 csize 24
problem_size 13 csize 97
problem_size 14 csize 28
problem_size 15 csize 127
problem_size 16 csize 32
problem_size 17 csize 161
problem_size 18 csize 36
problem_size 19 csize 199
problem_size 20 csize 40
problem_size 21 csize 241
problem_size 22 csize 44
problem_size 23 csize 287
problem_size 24 csize 48
problem_size 25 csize 337
problem_size 26 csize 52
problem_size 27 csize 391
problem_size 28 csize 56
problem_size 29 csize 449
problem_size 30 csize 60
problem_size 31 csize 511
problem_size 32 csize 64
problem_size 33 csize 577
problem_size 34 csize 68
problem_size 35 csize 647
problem_size 36 csize 72
problem_size 37 csize 721
problem_size 38 csize 76
problem_size 39 csize 799
problem_size 40 csize 80
problem_size 41 csize 881
problem_size 42 csize 84
problem_size 43 csize 967
problem_size 44 csize 88
problem_size 45 csize 1057
problem_size 46 csize 92
problem_size 47 csize 1151
problem_size 48 csize 96
problem_size 49 csize 1249
problem_size 50 csize 100
problem_size 51 csize 1351
problem_size 52 csize 104
problem_size 53 csize 1457
problem_size 54 csize 108
problem_size 55 csize 1567
problem_size 56 csize 112
problem_size 57 csize 1681
problem_size 58 csize 116
problem_size 59 csize 1799
problem_size 60 csize 120
problem_size 61 csize 1921
problem_size 62 csize 124
problem_size 63 csize 2047
problem_size 64 csize 128
problem_size 65 csize 2177
problem_size 66 csize 132
problem_size 67 csize 2311
problem_size 68 csize 136
problem_size 69 csize 2449
problem_size 70 csize 140
problem_size 71 csize 2591
problem_size 72 csize 144
problem_size 73 csize 2737
problem_size 74 csize 148
problem_size 75 csize 2887
problem_size 76 csize 152
problem_size 77 csize 3041
problem_size 78 csize 156
problem_size 79 csize 3199
problem_size 80 csize 160
problem_size 81 csize 3361
problem_size 82 csize 164
problem_size 83 csize 3527
problem_size 84 csize 168
problem_size 85 csize 3697
problem_size 86 csize 172
problem_size 87 csize 3871
problem_size 88 csize 176
problem_size 89 csize 4049
problem_size 90 csize 180
problem_size 91 csize 4231
problem_size 92 csize 184
problem_size 93 csize 4417
problem_size 94 csize 188
problem_size 95 csize 4607
problem_size 96 csize 192
problem_size 97 csize 4801
problem_size 98 csize 196
problem_size 99 csize 4999
problem_size 100 csize 200
problem_size 101 csize 5201
problem_size 102 csize 204
problem_size 103 csize 5407
problem_size 104 csize 208
problem_size 105 csize 5617
problem_size 106 csize 212
problem_size 107 csize 5831
problem_size 108 csize 216
problem_size 109 csize 6049
problem_size 110 csize 220
problem_size 111 csize 6271
problem_size 112 csize 224
problem_size 113 csize 6497
problem_size 114 csize 228
problem_size 115 csize 6727
problem_size 116 csize 232
problem_size 117 csize 6961
problem_size 118 csize 236
problem_size 119 csize 7199
problem_size 120 csize 240
problem_size 121 csize 7441
problem_size 122 csize 244
problem_size 123 csize 7687
problem_size 124 csize 248
problem_size 125 csize 7937
problem_size 126 csize 252
problem_size 127 csize 8191
problem_size 128 csize 256
problem_size 129 csize 8449
problem_size 130 csize 260
problem_size 131 csize 8711
problem_size 132 csize 264
problem_size 133 csize 8977
problem_size 134 csize 268
problem_size 135 csize 9247
problem_size 136 csize 272
problem_size 137 csize 9521
problem_size 138 csize 276
problem_size 139 csize 9799
problem_size 140 csize 280
problem_size 141 csize 10081
problem_size 142 csize 284
problem_size 143 csize 10367
problem_size 144 csize 288
problem_size 145 csize 10657
problem_size 146 csize 292
problem_size 147 csize 10951
problem_size 148 csize 296
problem_size 149 csize 11249
problem_size 150 csize 300
problem_size 151 csize 11551
problem_size 152 csize 304
problem_size 153 csize 11857
problem_size 154 csize 308
problem_size 155 csize 12167
problem_size 156 csize 312
problem_size 157 csize 12481
problem_size 158 csize 316
problem_size 159 csize 12799
problem_size 160 csize 320
problem_size 161 csize 13121
problem_size 162 csize 324
problem_size 163 csize 13447
problem_size 164 csize 328
problem_size 165 csize 13777
problem_size 166 csize 332
problem_size 167 csize 14111
problem_size 168 csize 336
problem_size 169 csize 14449
problem_size 170 csize 340
problem_size 171 csize 14791
problem_size 172 csize 344
problem_size 173 csize 15137
problem_size 174 csize 348
problem_size 175 csize 15487
problem_size 176 csize 352
problem_size 177 csize 15841
problem_size 178 csize 356
problem_size 179 csize 16199
problem_size 180 csize 360
problem_size 181 csize 16561
problem_size 182 csize 364
problem_size 183 csize 16927
problem_size 184 csize 368
problem_size 185 csize 17297
problem_size 186 csize 372
problem_size 187 csize 17671
problem_size 188 csize 376
problem_size 189 csize 18049
problem_size 190 csize 380
problem_size 191 csize 18431
problem_size 192 csize 384
problem_size 193 csize 18817
problem_size 194 csize 388
problem_size 195 csize 19207
problem_size 196 csize 392
problem_size 197 csize 19601
problem_size 198 csize 396
problem_size 199 csize 19999
problem_size 200 csize 400
problem_size 201 csize 20401
problem_size 202 csize 404
problem_size 203 csize 20807
problem_size 204 csize 408
problem_size 205 csize 21217
problem_size 206 csize 412
problem_size 207 csize 21631
problem_size 208 csize 416
problem_size 209 csize 22049
problem_size 210 csize 420
problem_size 211 csize 22471
problem_size 212 csize 424
problem_size 213 csize 22897
problem_size 214 csize 428
problem_size 215 csize 23327
problem_size 216 csize 432
problem_size 217 csize 23761
problem_size 218 csize 436
problem_size 219 csize 24199
problem_size 220 csize 440
problem_size 221 csize 24641
problem_size 222 csize 444
problem_size 223 csize 25087
problem_size 224 csize 448
problem_size 225 csize 25537
problem_size 226 csize 452
problem_size 227 csize 25991
problem_size 228 csize 456
problem_size 229 csize 26449
problem_size 230 csize 460
problem_size 231 csize 26911
problem_size 232 csize 464
problem_size 233 csize 27377
problem_size 234 csize 468
problem_size 235 csize 27847
problem_size 236 csize 472
problem_size 237 csize 28321
problem_size 238 csize 476
problem_size 239 csize 28799
problem_size 240 csize 480
problem_size 241 csize 29281
problem_size 242 csize 484
problem_size 243 csize 29767
problem_size 244 csize 488
problem_size 245 csize 30257
problem_size 246 csize 492
problem_size 247 csize 30751
problem_size 248 csize 496
problem_size 249 csize 31249
problem_size 250 csize 500
problem_size 251 csize 31751
problem_size 252 csize 504
problem_size 253 csize 32257
problem_size 254 csize 508
problem_size 255 csize 32767
problem_size 256 csize 512
problem_size 257 csize 33281
problem_size 258 csize 516
problem_size 259 csize 33799
problem_size 260 csize 520
problem_size 261 csize 34321
problem_size 262 csize 524
problem_size 263 csize 34847
problem_size 264 csize 528
problem_size 265 csize 35377
problem_size 266 csize 532
problem_size 267 csize 35911
problem_size 268 csize 536
problem_size 269 csize 36449
problem_size 270 csize 540
problem_size 271 csize 36991
problem_size 272 csize 544
problem_size 273 csize 37537
problem_size 274 csize 548
problem_size 275 csize 38087
problem_size 276 csize 552
problem_size 277 csize 38641
problem_size 278 csize 556
problem_size 279 csize 39199
problem_size 280 csize 560
problem_size 281 csize 39761
problem_size 282 csize 564
problem_size 283 csize 40327
problem_size 284 csize 568
problem_size 285 csize 40897
problem_size 286 csize 572
problem_size 287 csize 41471
problem_size 288 csize 576
problem_size 289 csize 42049
problem_size 290 csize 580
problem_size 291 csize 42631
problem_size 292 csize 584
problem_size 293 csize 43217
problem_size 294 csize 588
problem_size 295 csize 43807
problem_size 296 csize 592
problem_size 297 csize 44401
problem_size 298 csize 596
problem_size 299 csize 44999
problem_size 300 csize 600
problem_size 301 csize 45601
problem_size 302 csize 604
problem_size 303 csize 46207
problem_size 304 csize 608
problem_size 305 csize 46817
problem_size 306 csize 612
problem_size 307 csize 47431
problem_size 308 csize 616
problem_size 309 csize 48049
problem_size 310 csize 620
problem_size 311 csize 48671
problem_size 312 csize 624
problem_size 313 csize 49297
problem_size 314 csize 628
problem_size 315 csize 49927
problem_size 316 csize 632
problem_size 317 csize 50561
problem_size 318 csize 636
problem_size 319 csize 51199
problem_size 320 csize 640
problem_size 321 csize 51841
problem_size 322 csize 644
problem_size 323 csize 52487
problem_size 324 csize 648
problem_size 325 csize 53137
problem_size 326 csize 652
problem_size 327 csize 53791
problem_size 328 csize 656
problem_size 329 csize 54449
problem_size 330 csize 660
problem_size 331 csize 55111
problem_size 332 csize 664
problem_size 333 csize 55777
problem_size 334 csize 668
problem_size 335 csize 56447
problem_size 336 csize 672
problem_size 337 csize 57121
problem_size 338 csize 676
problem_size 339 csize 57799
problem_size 340 csize 680
problem_size 341 csize 58481
problem_size 342 csize 684
problem_size 343 csize 59167
problem_size 344 csize 688
problem_size 345 csize 59857
problem_size 346 csize 692
problem_size 347 csize 60551
problem_size 348 csize 696
problem_size 349 csize 61249
problem_size 350 csize 700
problem_size 351 csize 61951
problem_size 352 csize 704
problem_size 353 csize 62657
problem_size 354 csize 708
problem_size 355 csize 63367
problem_size 356 csize 712
problem_size 357 csize 64081
problem_size 358 csize 716
problem_size 359 csize 64799
problem_size 360 csize 720
problem_size 361 csize 65521
problem_size 362 csize 724
problem_size 363 csize 66247
problem_size 364 csize 728
problem_size 365 csize 66977
problem_size 366 csize 732
problem_size 367 csize 67711
problem_size 368 csize 736
problem_size 369 csize 68449
problem_size 370 csize 740
problem_size 371 csize 69191
problem_size 372 csize 744
problem_size 373 csize 69937
problem_size 374 csize 748
problem_size 375 csize 70687
problem_size 376 csize 752
problem_size 377 csize 71441
problem_size 378 csize 756
problem_size 379 csize 72199
problem_size 380 csize 760
problem_size 381 csize 72961
problem_size 382 csize 764
problem_size 383 csize 73727
problem_size 384 csize 768
problem_size 385 csize 74497
problem_size 386 csize 772
problem_size 387 csize 75271
problem_size 388 csize 776
problem_size 389 csize 76049
problem_size 390 csize 780
problem_size 391 csize 76831
problem_size 392 csize 784
problem_size 393 csize 77617
problem_size 394 csize 788
problem_size 395 csize 78407
problem_size 396 csize 792
problem_size 397 csize 79201
problem_size 398 csize 796
problem_size 399 csize 79999
problem_size 400 csize 800
