problem_size 10 csize 56
problem_size 11 csize 74
problem_size 12 csize 24
problem_size 13 csize 71
problem_size 14 csize 92
problem_size 15 csize 30
problem_size 16 csize 32
problem_size 17 csize 109
problem_size 18 csize 135
problem_size 19 csize 163
problem_size 20 csize 40
problem_size 21 csize 133
problem_size 22 csize 163
problem_size 23 csize 195
problem_size 24 csize 48
problem_size 25 csize 50
problem_size 26 csize 190
problem_size 27 csize 226
problem_size 28 csize 264
problem_size 29 csize 304
problem_size 30 csize 60
problem_size 31 csize 225
problem_size 32 csize 266
problem_size 33 csize 309
problem_size 34 csize 354
problem_size 35 csize 70
problem_size 36 csize 72
problem_size 37 csize 305
problem_size 38 csize 353
problem_size 39 csize 403
problem_size 40 csize 455
problem_size 41 csize 509
problem_size 42 csize 84
problem_size 43 csize 353
problem_size 44 csize 407
problem_size 45 csize 463
problem_size 46 csize 521
problem_size 47 csize 581
problem_size 48 csize 96
problem_size 49 csize 98
problem_size 50 csize 460
problem_size 51 csize 522
problem_size 52 csize 586
problem_size 53 csize 652
problem_size 54 csize 720
problem_size 55 csize 790
problem_size 56 csize 112
problem_size 57 csize 523
problem_size 58 csize 592
problem_size 59 csize 663
problem_size 60 csize 736
problem_size 61 csize 811
problem_size 62 csize 888
problem_size 63 csize 126
problem_size 64 csize 128
problem_size 65 csize 661
problem_size 66 csize 739
problem_size 67 csize 819
problem_size 68 csize 901
problem_size 69 csize 985
problem_size 70 csize 1071
problem_size 71 csize 1159
problem_size 72 csize 144
problem_size 73 csize 741
problem_size 74 csize 827
problem_size 75 csize 915
problem_size 76 csize 1005
problem_size 77 csize 1097
problem_size 78 csize 1191
problem_size 79 csize 1287
problem_size 80 csize 160
problem_size 81 csize 162
problem_size 82 csize 914
problem_size 83 csize 1010
problem_size 84 csize 1108
problem_size 85 csize 1208
problem_size 86 csize 1310
problem_size 87 csize 1414
problem_size 88 csize 1520
problem_size 89 csize 1628
problem_size 90 csize 180
problem_size 91 csize 1013
problem_size 92 csize 1118
problem_size 93 csize 1225
problem_size 94 csize 1334
problem_size 95 csize 1445
problem_size 96 csize 1558
problem_size 97 csize 1673
problem_size 98 csize 1790
problem_size 99 csize 198
problem_size 100 csize 200
problem_size 101 csize 1225
problem_size 102 csize 1341
problem_size 103 csize 1459
problem_size 104 csize 1579
problem_size 105 csize 1701
problem_size 106 csize 1825
problem_size 107 csize 1951
problem_size 108 csize 2079
problem_size 109 csize 2209
problem_size 110 csize 220
problem_size 111 csize 1345
problem_size 112 csize 1471
problem_size 113 csize 1599
problem_size 114 csize 1729
problem_size 115 csize 1861
problem_size 116 csize 1995
problem_size 117 csize 2131
problem_size 118 csize 2269
problem_size 119 csize 2409
problem_size 120 csize 240
problem_size 121 csize 242
problem_size 122 csize 1600
problem_size 123 csize 1738
problem_size 124 csize 1878
problem_size 125 csize 2020
problem_size 126 csize 2164
problem_size 127 csize 2310
problem_size 128 csize 2458
problem_size 129 csize 2608
problem_size 130 csize 2760
problem_size 131 csize 2914
problem_size 132 csize 264
problem_size 133 csize 1743
problem_size 134 csize 1892
problem_size 135 csize 2043
problem_size 136 csize 2196
problem_size 137 csize 2351
problem_size 138 csize 2508
problem_size 139 csize 2667
problem_size 140 csize 2828
problem_size 141 csize 2991
problem_size 142 csize 3156
problem_size 143 csize 286
problem_size 144 csize 288
problem_size 145 csize 2045
problem_size 146 csize 2207
problem_size 147 csize 2371
problem_size 148 csize 2537
problem_size 149 csize 2705
problem_size 150 csize 2875
problem_size 151 csize 3047
problem_size 152 csize 3221
problem_size 153 csize 3397
problem_size 154 csize 3575
problem_size 155 csize 3755
problem_size 156 csize 312
problem_size 157 csize 2213
problem_size 158 csize 2387
problem_size 159 csize 2563
problem_size 160 csize 2741
problem_size 161 csize 2921
problem_size 162 csize 3103
problem_size 163 csize 3287
problem_size 164 csize 3473
problem_size 165 csize 3661
problem_size 166 csize 3851
problem_size 167 csize 4043
problem_size 168 csize 336
problem_size 169 csize 338
problem_size 170 csize 2566
problem_size 171 csize 2754
problem_size 172 csize 2944
problem_size 173 csize 3136
problem_size 174 csize 3330
problem_size 175 csize 3526
problem_size 176 csize 3724
problem_size 177 csize 3924
problem_size 178 csize 4126
problem_size 179 csize 4330
problem_size 180 csize 4536
problem_size 181 csize 4744
problem_size 182 csize 364
problem_size 183 csize 2761
problem_size 184 csize 2962
problem_size 185 csize 3165
problem_size 186 csize 3370
problem_size 187 csize 3577
problem_size 188 csize 3786
problem_size 189 csize 3997
problem_size 190 csize 4210
problem_size 191 csize 4425
problem_size 192 csize 4642
problem_size 193 csize 4861
problem_size 194 csize 5082
problem_size 195 csize 390
problem_size 196 csize 392
problem_size 197 csize 3169
problem_size 198 csize 3385
problem_size 199 csize 3603
problem_size 200 csize 3823
problem_size 201 csize 4045
problem_size 202 csize 4269
problem_size 203 csize 4495
problem_size 204 csize 4723
problem_size 205 csize 4953
problem_size 206 csize 5185
problem_size 207 csize 5419
problem_size 208 csize 5655
problem_size 209 csize 5893
problem_size 210 csize 420
problem_size 211 csize 3393
problem_size 212 csize 3623
problem_size 213 csize 3855
problem_size 214 csize 4089
problem_size 215 csize 4325
problem_size 216 csize 4563
problem_size 217 csize 4803
problem_size 218 csize 5045
problem_size 219 csize 5289
problem_size 220 csize 5535
problem_size 221 csize 5783
problem_size 222 csize 6033
problem_size 223 csize 6285
problem_size 224 csize 448
problem_size 225 csize 450
problem_size 226 csize 3860
problem_size 227 csize 4106
problem_size 228 csize 4354
problem_size 229 csize 4604
problem_size 230 csize 4856
problem_size 231 csize 5110
problem_size 232 csize 5366
problem_size 233 csize 5624
problem_size 234 csize 5884
problem_size 235 csize 6146
problem_size 236 csize 6410
problem_size 237 csize 6676
problem_size 238 csize 6944
