COMMENT,arora_burma14_problem_size_14_nru_d_drunken_absolute_2021_03_29__02_57_49_k_3__d_2_cache_sizes_128_to_128
SORT_BY,14
LABEL,nru_d_drunken_absolute cache sizes=128 to 128 k=3 d=2
128,57474
