COMMENT,arora_burma14_problem_size_14_nru_d_drunken_relative_2021_03_29__02_58_32_k_10__d_8_cache_sizes_2048_to_2048
SORT_BY,14
LABEL,nru_d_drunken_relative cache sizes=2048 to 2048 k=10 d=8
2048,6251
