10,20
11,85
12,106
13,113
14,137
15,163
16,191
17,201
18,232
19,265
20,277
21,313
22,351
23,391
24,406
25,449
26,494
27,511
28,559
29,609
30,60
31,681
32,736
33,66
34,456
35,875
36,72
37,533
38,587
39,643
40,616
41,674
42,734
43,796
44,767
45,831
46,897
47,965
48,934
49,1004
50,1076
51,1150
52,1226
53,1193
54,1271
55,1351
56,1433
57,1517
58,1482
59,1568
60,1656
61,1746
62,1838
63,1801
64,1895
65,1991
66,2089
67,2189
68,2150
69,2252
70,2356
71,2462
72,2570
73,2529
74,2639
75,2751
76,2865
77,2981
78,2938
79,3056
80,3176
81,3298
82,3422
83,3377
84,3503
85,3631
86,3761
87,3893
88,176
89,3980
90,4116
91,4254
92,184
93,2351
94,4487
95,4631
96,192
97,2549
98,2675
99,2803
100,200
101,2755
102,2886
103,3019
104,3154
105,3291
106,3105
107,3243
108,3383
109,3525
110,3669
111,3475
112,3620
113,3767
114,3916
115,4067
116,4220
117,4017
118,4171
119,4327
120,4485
121,4645
122,4807
123,4595
124,4758
125,4923
126,5090
127,5259
128,5430
129,5209
130,5381
131,5555
132,5731
133,5909
134,6089
135,6271
136,6040
137,6223
138,6408
139,6595
140,6784
141,6975
142,6735
143,6927
144,7121
145,7317
146,7515
147,7715
148,7466
149,7667
150,7870
151,8075
152,8282
153,8491
154,8702
155,8443
156,8655
157,8869
158,9085
159,9303
160,9523
161,9255
162,9476
163,9699
164,9924
165,10151
166,10380
167,10611
168,10333
169,10565
170,10799
171,11035
172,11273
173,11513
174,11226
175,11467
176,11710
177,11955
178,12202
179,12451
180,12702
181,12405
182,12657
183,12911
184,13167
185,13425
186,13685
187,13947
188,13640
189,13903
190,14168
191,14435
192,14704
193,14975
194,15248
195,14931
196,15205
197,15481
198,15759
199,16039
200,400
201,8485
202,16278
203,16563
204,16850
205,410
206,8902
207,9154
208,9408
209,17681
210,420
211,9329
212,9587
213,9847
214,10109
215,10373
216,9766
217,10030
218,10296
219,10564
220,10834
221,11106
222,11380
223,10755
224,11029
225,11305
226,11583
227,11863
228,12145
229,12429
230,12715
231,12070
232,12356
233,12644
234,12934
235,13226
236,13520
237,13816
238,13153
239,13449
240,13747
241,14047
242,14349
243,14653
244,14959
245,14278
246,14584
247,14892
248,15202
249,15514
250,15828
251,16144
252,16462
253,15761
254,16079
255,16399
256,16721
257,17045
258,17371
259,17699
260,16980
261,17308
262,17638
263,17970
264,18304
265,18640
266,18978
267,19318
268,18579
269,18919
270,19261
271,19605
272,19951
273,20299
274,20649
275,21001
276,20242
277,20594
278,20948
279,21304
280,21662
281,22022
282,22384
283,21607
284,21969
285,22333
286,22699
287,23067
288,23437
289,23809
290,24183
291,23386
292,23760
293,24136
294,24514
295,24894
296,25276
297,25660
298,26046
299,25229
300,25615
301,26003
302,26393
303,26785
304,27179
305,27575
306,27973
307,27136
308,27534
309,27934
310,28336
311,28740
312,29146
313,29554
314,29964
315,29107
316,29517
317,29929
318,30343
319,30759
320,31177
321,31597
322,32019
323,31142
324,31564
325,31988
326,32414
327,32842
328,33272
329,33704
330,34138
331,33241
332,33675
333,34111
334,34549
335,34989
336,35431
337,35875
338,36321
339,35404
340,35850
341,36298
342,36748
343,37200
344,37654
345,38110
346,38568
347,37631
348,38089
349,38549
350,39011
351,39475
352,39941
353,40409
354,40879
355,41351
356,40392
357,40864
358,41338
359,41814
360,42292
361,42772
362,43254
363,43738
364,42759
365,43243
366,43729
367,44217
368,44707
369,45199
370,45693
371,46189
372,45190
373,45686
374,46184
375,46684
376,47186
377,47690
378,756
379,24701
380,25148
381,48193
382,48703
383,49215
384,768
385,25477
386,25931
387,26387
388,26845
389,50764
390,780
391,26265
392,26726
393,27189
394,27654
395,28121
396,28590
397,29061
398,27533
399,28003
400,28475
