10,20
11,100
12,121
13,144
14,169
15,196
16,225
17,256
18,289
19,324
20,40
21,379
22,380
23,420
24,462
25,506
26,552
27,600
28,650
29,702
30,60
31,838
32,839
33,840
34,899
35,960
36,1023
37,1088
38,1155
39,1224
40,80
41,1477
42,1478
43,1479
44,1480
45,1558
46,1638
47,1720
48,1804
49,1890
50,100
51,2296
52,2297
53,2298
54,2299
55,2300
56,2397
57,2496
58,2597
59,2700
60,120
61,3295
62,3296
63,3297
64,3298
65,3299
66,3300
67,3416
68,3534
69,3654
70,140
71,4474
72,4475
73,4476
74,4477
75,4478
76,4479
77,4480
78,4615
79,4752
80,160
81,5833
82,5834
83,5835
84,5836
85,5837
86,5838
87,5839
88,5840
89,5994
90,180
91,7372
92,7373
93,7374
94,7375
95,7376
96,7377
97,7378
98,7379
99,7380
100,200
101,9091
102,9092
103,9093
104,9094
105,9095
106,9096
107,9097
108,9098
109,9099
110,220
111,10990
112,10991
113,10992
114,10993
115,10994
116,10995
117,10996
118,10997
119,10998
120,240
121,13069
122,13070
123,13071
124,13072
125,13073
126,13074
127,13075
128,13076
129,13077
130,260
131,15328
132,15329
133,15330
134,15331
135,15332
136,15333
137,15334
138,15335
139,15336
140,280
141,17767
142,17768
143,17769
144,17770
145,17771
146,17772
147,17773
148,17774
149,17775
150,300
151,20386
152,20387
153,20388
154,20389
155,20390
156,20391
157,20392
158,20393
159,20394
160,320
161,23185
162,23186
163,23187
164,23188
165,23189
166,23190
167,23191
168,23192
169,23193
170,340
171,26164
172,26165
173,26166
174,26167
175,26168
176,26169
177,26170
178,26171
179,26172
180,360
181,29323
182,29324
183,29325
184,29326
185,29327
186,29328
187,29329
188,29330
189,29331
190,380
191,32662
192,32663
193,32664
194,32665
195,32666
196,32667
197,32668
198,32669
199,32670
200,400
201,36181
202,36182
203,36183
204,36184
205,36185
206,36186
207,36187
208,36188
209,36189
210,420
211,39880
212,39881
213,39882
214,39883
215,39884
216,39885
217,39886
218,39887
219,39888
220,440
221,43759
222,43760
223,43761
224,43762
225,43763
226,43764
227,43765
228,43766
229,43767
230,460
231,47818
232,47819
233,47820
234,47821
235,47822
236,47823
237,47824
238,47825
239,47826
240,480
241,52057
242,52058
243,52059
244,52060
245,52061
246,52062
247,52063
248,52064
249,52065
250,500
251,56476
252,56477
253,56478
254,56479
255,56480
256,56481
257,56482
258,56483
259,56484
260,520
261,61075
262,61076
263,61077
264,61078
265,61079
266,61080
267,61081
268,61082
269,61083
270,540
271,65854
272,65855
273,65856
274,65857
275,65858
276,65859
277,65860
278,65861
279,65862
280,560
281,70813
282,70814
283,70815
284,70816
285,70817
286,70818
287,70819
288,70820
289,70821
290,580
291,75952
292,75953
293,75954
294,75955
295,75956
296,75957
297,75958
298,75959
299,75960
300,600
301,81271
302,81272
303,81273
304,81274
305,81275
306,81276
307,81277
308,81278
309,81279
310,620
311,86770
312,86771
313,86772
314,86773
315,86774
316,86775
317,86776
318,86777
319,86778
320,640
321,92449
322,92450
323,92451
324,92452
325,92453
326,92454
327,92455
328,92456
329,92457
330,660
331,98308
332,98309
333,98310
334,98311
335,98312
336,98313
337,98314
338,98315
339,98316
340,680
341,104347
342,104348
343,104349
344,104350
345,104351
346,104352
347,104353
348,104354
349,104355
350,700
351,110566
352,110567
353,110568
354,110569
355,110570
356,110571
357,110572
358,110573
359,110574
360,720
361,116965
362,116966
363,116967
364,116968
365,116969
366,116970
367,116971
368,116972
369,116973
370,740
371,123544
372,123545
373,123546
374,123547
375,123548
376,123549
377,123550
378,123551
379,123552
380,760
381,130303
382,130304
383,130305
384,130306
385,130307
386,130308
387,130309
388,130310
389,130311
390,780
391,137242
392,137243
393,137244
394,137245
395,137246
396,137247
397,137248
398,137249
399,137250
400,800
